user_id,action,comedy,drama,horror,romance,sci_fi,thriller,animation
188,0.12796090622837472,0.12137862163374759,0.01563200049552127,0.1775945476455907,0.06762665320255916,0.15176561228573585,0.16157834740749497,0.1764633111009756
189,0.007474389744262216,0.07860232522889901,0.009821170726642209,0.2414306004133601,0.26867966975965357,0.07224870855590611,0.23967598177249994,0.08206715379877698
190,0.05744460750342871,0.023943675418365715,0.029554605929023266,0.017197067269952605,0.3354085324999863,0.12972001873935257,0.214629537512809,0.1921019551270818
191,0.1269343902177309,0.41579167187804206,0.030808185914015917,0.0144123555775908,0.017500070528610356,0.02297624969917422,0.20660908827402624,0.1649679879108095
192,0.012207111311800202,0.09509122774822264,0.0027514770840647,0.003075858399462134,0.05189116305241508,0.0037904681152823813,0.077883129130144,0.7533095651586087
193,0.31446903188768205,0.213365203630435,0.020762097278143894,0.0032000080542712154,0.15469153372224226,0.24887048272683793,0.04397521979162364,0.0006664229087640894
194,0.15124847850497405,0.02439481488321173,0.13981285333529678,0.13867362431719402,0.19085613059637851,0.06636329940209838,0.21792570732185254,0.07072509163899399
195,0.10000502330173275,0.0827317459471711,0.011506092650250845,0.23550395054877826,0.0205259822007181,0.01028826868456616,0.4178086661596524,0.12163027050713035
196,0.1487679175055389,0.08910837374384978,0.20212537574439202,0.10593577277787108,0.21733820146157723,0.04088908177461168,0.17366400201204382,0.022171274980115417
197,0.04469756255721769,0.19259447614119318,0.00045434064499529254,0.07909549776729495,0.19330252168542533,0.4302026237419635,0.05074740484920016,0.008905572612710008
198,0.031200187767681572,0.10852444584713541,0.0014128585597555508,0.005728021271340273,0.3618748324917061,0.14284882378721692,0.32928636514507637,0.01912446513008791
199,0.012593389726088736,0.15277204205783718,0.2922429175780051,0.1172844822716892,0.30091842533432966,0.12024804364489515,0.0022232582760582124,0.0017174411110966225
200,0.014682018320250675,0.009369858449551767,0.4661269239317275,0.4339274286437935,0.01936049215079377,0.024341958793611222,0.014970014988691535,0.01722130472158017
201,0.16480068812582274,0.023021621771541257,0.01377278911101001,0.36270304471850917,0.006063924091480134,0.03862965091471934,0.27353961478576866,0.11746866648114862
202,0.0252759119590499,0.06319439414554703,0.011351919427925669,0.07430582501918064,0.006716662874151761,0.14088196001709744,0.21659300589702032,0.4616803206600273
203,0.033867934699589305,0.2673269730847084,0.34440119962087057,0.0171681928303773,0.1766080016385537,0.06816355479574084,0.04186834179435263,0.05059580153580721
204,0.18738333104157853,0.028238888074415325,0.28617215360438775,0.2146286708083718,0.06664039849139554,0.13471953193194308,0.033235645624827115,0.04898138042308092
205,0.015630916450801922,0.19360173887399434,0.33874915417687396,0.07297957345940684,0.03426084948846603,0.06924111509122693,0.17006655644633537,0.10547009601289463
206,0.03712191712233651,0.04499812240908152,9.211902254962834e-06,0.39958907847696956,0.33673369905639394,0.11430638945671981,0.011108751511912032,0.056132830064331875
207,0.025328365395736165,0.07145414333751018,0.21119538643236307,0.07684923199399792,0.1148997430998211,0.21882492998742534,0.280106039835882,0.0013421599172641267
208,0.05116012396420207,0.14803869027294786,0.10087274160824945,0.0033088954764243055,0.11741534771286227,0.3564625720129686,0.0012187888710615317,0.22152284008128387
209,0.0689301848967136,0.009274356105739907,0.1437999798475356,0.11696486572566424,0.12767450760993293,0.08861385847103592,0.2839957110158633,0.16074653632751457
210,0.09540168327827131,0.28050892421081686,0.2166362998848564,0.05157539743182964,0.016287349578897065,0.24321236430806562,0.08267209061150885,0.013705890695754163
211,0.0007909940117475878,0.47634633971177975,0.18019461827794525,0.11947437069648675,0.1354992553599914,0.010252679056989678,0.04089492460095217,0.03654681828410746
212,0.05413245910658336,0.02190613569014515,0.11962967159570995,0.16917296058593523,0.34338183371049713,0.17130945800722658,0.00013172144365664265,0.12033575986024597
213,0.07898414108640256,0.5667730061160539,0.05382478105831952,0.04375459478004031,0.02520509161468006,0.08821527774900273,0.013601943095253024,0.1296411645002481
214,0.08667586090063344,0.12653490376649312,0.016477911786484976,0.10577504779342922,0.047586023458042574,0.15874602273489455,0.300399952390501,0.15780427716952117
215,0.08700849537762106,0.00048752971325484624,0.3977819205626166,0.1705065149107086,0.014948362345461461,0.1819742467624688,0.002343138046184961,0.14494979228168364
216,0.026668146603988526,0.0577643386116996,0.4493297673322396,0.04782664723736903,0.10335277096021762,0.004591091585410001,0.2711179975295359,0.03934924013953976
217,0.025944391083766734,0.04329386493553442,0.25539012690908214,0.04174604295530564,0.23919758617820575,0.06683299710165082,0.28010482173302903,0.04749016910342553
218,0.14329292749915856,0.035952215431040664,0.26598944480234954,0.03828836541931163,0.0075536372588581036,0.386251266509222,0.09211537405798971,0.03055676902206974
219,0.16299943203041106,0.19470935836168943,0.060475124470116326,0.0741482681962975,0.35426802134155816,0.065543796234252,0.010656313195473785,0.07719968617020175
220,0.18285645035328738,0.06830366195474175,0.017773316871172798,0.0026988791548879123,0.01964601448517246,0.12675412269046527,0.1036828083645905,0.47828474612568184
221,0.34815555692696964,0.09989006980592961,0.15782373855581647,0.11882661720799469,0.14552447916474984,0.009759389021662178,0.07220303527851103,0.047817114038366706
222,0.2455663030379478,0.16622803978491252,0.04666571499492466,0.05789737797453368,0.001059712471874399,7.899838942881823e-05,0.38015921954636944,0.10234463380000859
223,0.10373559545035993,0.3924566926398913,0.1596766585769905,0.08116523500051172,0.11042253009939311,0.08700670026358104,0.0251388785020878,0.040397709467184684
224,0.017543481783491438,0.23187374511840916,0.006371838140937246,0.16165767085313837,0.01639430038259887,0.0010434731652570234,0.02705301644666134,0.5380624741095066
225,0.0026322649246175766,0.10038613638197665,0.0011673808297563112,0.00030909388393553076,0.1057593013090956,0.7311789190630796,0.029570165002532248,0.028996738605006563
226,0.07197694830345876,0.004051009820622694,0.4189097577487308,0.03402289718703551,0.39147922955048714,0.01002454065017701,0.06124009103159475,0.0082955257078935
227,0.25906271881871057,0.09928393313461893,0.05229589830430663,0.11407018327171238,0.13298270311202157,0.267057658482356,0.016456630285476104,0.058790274590797796
228,0.14432763396749276,0.0015012187201798928,0.1539735859742829,0.1255281770493596,0.3486633321207984,0.03232737215228223,0.05318130308849133,0.1404973769271129
229,0.09932495735436936,0.03537903726604148,0.12670998565268515,0.09866313951798802,0.003571789345130255,0.00908988306901466,0.5327844177442579,0.09447679005051332
230,0.18374211132615506,0.03889641236644244,0.03117017793714159,0.02209625265839844,0.17007113206095195,0.2799659906246445,0.14978850424903725,0.12426941877722888
231,0.1867932247756832,0.26625821543899675,0.023786711315833084,0.149569215241456,0.23353465445259883,0.007084191320647376,0.10556231729184767,0.02741147016293721
232,0.09799939689900372,0.13509460230233766,0.05288225797313649,0.18779117521400618,0.1400963129183138,0.10965610840830992,0.009284492100506183,0.2671956541843859
233,0.20022677972605094,0.07816053523571977,0.042931293082183866,0.00044966084207033393,0.13681201880970403,0.10119741054456335,0.03631363057958836,0.40390867118011936
234,0.09029765806394627,0.003853207298769863,0.10323962594331762,0.4017605090587726,0.01085508274746727,0.030213861161534086,0.14703781428803617,0.21274224143815604
235,0.13656271496308636,0.02694006038690968,0.12793069275976585,0.16418018131522658,0.12944647389016642,0.005943734414959611,0.402225376489093,0.006770765780792376
236,0.13292207857528127,0.12470866747554166,0.0666003324153351,0.4498183483994798,0.06055839227222527,0.06871986901307715,0.08488039715494163,0.011791914694118054
237,0.0816204717758558,0.4391256475420263,0.13675691248032448,0.050020838138401504,0.06921553682159728,0.19630231236852108,0.013838692391700306,0.013119588481573363
238,0.16997109323563478,0.2136996073356087,0.08387488341136878,0.12959403970772787,0.0010949022608626442,0.06751168025230135,0.32369185208836987,0.010561941708126129
239,0.01564717092926985,0.2107041889989589,0.011300300245675542,0.015120007712669267,0.18139920599325657,0.25450136911146964,0.003999129096611561,0.30732862791208876
240,0.04149573437366168,0.4559263722523505,0.12412665888044473,0.05356003096667999,0.08055345587745445,0.19129423633978937,0.05215176710999549,0.0008917441996235995
241,0.0043284100831958335,0.22295853555763837,0.20214676377100882,0.27438503754957927,0.07589855077572437,0.14521403348596304,0.05577640845863932,0.01929226031825107
242,0.05575053848244045,0.011072504302002973,0.07162372121559551,0.1780862390613008,0.17080529630990793,0.32514987535758794,0.17113605955121722,0.01637576571994692
243,0.15014391637227967,0.07056366774120167,0.013218809086524987,0.018862287472230222,0.1255099305382472,0.4459303193208012,0.055680956500450324,0.12009011296826469
244,0.12862275359963354,0.06741716155321854,0.01538304652637592,0.07805846221658634,0.006751678636423864,0.2589222134057073,0.3522965666153471,0.09254811744670735
245,0.2609304571639438,0.02914494842331694,0.009278585462711616,0.1685814717314379,0.051774286663053316,0.10041644881427725,0.14000572717898033,0.2398680745622788
246,0.0009749578932403241,0.006821788929258703,0.0737776828742775,0.13353157239363134,0.05870213927952457,0.31247513847279634,0.12811180656691692,0.28560491359035434
247,0.2760774438730678,0.2309134884410026,0.057446335353644344,0.09315782224051905,0.02252660005407327,0.10409657508392066,0.00347484649085149,0.2123068884629209
248,0.11025564295280862,0.024933929953016576,0.06901345572053771,0.09365535903723077,0.013136567635815373,0.3930587509593161,0.2375565996924301,0.05838969404884465
249,0.0030621133030035086,0.08730427153862284,0.29635758377165816,0.005884434272055651,0.014614767162862441,0.11317313444473318,0.4666917785998713,0.012911916907192905
250,0.02155123382646379,0.05776973308682642,0.11060893047906244,0.3270119783223475,0.1244109457262909,0.09037892158132749,0.015622552929983628,0.2526457040476977
251,0.05362195120395348,0.023864157391638757,0.21813333207606878,0.10394450721642835,0.006590343172601201,0.06264057423384438,0.49819933158573937,0.033005803119725605
252,0.05574543678410805,0.016774735141978022,0.04046521635840081,0.0581092012448158,0.2811861522797653,0.3311733297464371,0.15940390052424594,0.05714202792024887
253,0.03797553952456207,0.10504813591880643,0.007575292064176784,0.4001402801455848,0.29175930630093666,0.014379340921722937,0.10267026124685515,0.040451843877355335
254,0.18646927376452493,0.023860931251299487,0.16111139347870865,0.03476081565118183,0.0016799474684189766,0.37521314069637635,0.04742930857210741,0.16947518911738235
255,0.2360755647483587,0.09525316979543358,0.03572712697802203,0.143158388528303,0.0981792736571358,0.235696960122093,0.13585992012739265,0.02004959604326123
256,0.004382294613964791,0.06597138075145123,0.059282122362738526,0.22386219297473334,0.261437906741554,0.17617225950321,0.13753351311378179,0.07135832993856625
257,0.0958543763829295,0.08487572462983742,0.3143708452845724,0.19350650596679633,0.017450162772997182,0.05058256227066981,0.06920720686380098,0.17415261582839645
258,0.00040132332923096273,0.13738143341566358,0.012487228990169106,0.06343326344178031,0.1344713074622817,0.46321186305666606,0.16627198742007682,0.022341592884131553
259,0.016241727310847172,0.006719834898512172,0.04657824977974465,0.014713264135161186,0.12173382830161057,0.03296357467617762,0.4641118171405127,0.2969377037574339
260,0.22040387209044665,0.15536749783807496,0.05095175728704749,0.1443443243826609,0.10165706104587528,0.07847831282747365,0.05842856202002635,0.19036861250839493
261,0.032063512569957264,0.011223969315133713,0.24719325982558932,0.11690817230977212,0.17535233934504155,0.3578485894552489,0.043949979357645164,0.015460177821611848
262,0.18734776638664294,0.02589748374321105,0.23419731311796635,0.00921093721717912,0.40718516356195616,0.029628502400364853,0.09962344051360489,0.006909393059074739
263,0.14584907252292145,0.006706540313667956,0.023414944570445444,0.11864226323602889,0.32795769248120965,0.1886224198191178,0.09918519207182375,0.08962187498478515
264,0.3715377281014449,0.003201938702080502,0.07815163120197584,0.05424775454479032,0.3102233516294789,0.019386780569621394,0.08933145254424862,0.07391936270635936
265,0.3191337294504808,0.008924486777432591,0.16975581704368659,0.05283434612629468,0.20793446324003914,0.06366674377425252,0.0028320779172150614,0.17491833567059853
266,0.026812328602439567,0.4819229922566948,0.1978309777649147,0.08373009252571706,0.04238378237489032,0.038027936302965956,0.056701925597161966,0.07258996457521573
267,0.01307524285869186,0.16380284263976017,0.06513623165733759,0.2614791386785357,0.303947013949104,0.06614205703792325,0.03160244006165,0.09481503311699728
268,0.10453220010704255,0.057427322016126776,0.01856113666406643,0.4077819624969931,0.1793854743383438,0.008720328737947446,0.1672241931689004,0.056367382470579645
269,0.09459473275318289,0.05515268026829382,0.20124140191389442,0.00187829512455872,0.0592030372149069,0.04770213267134151,0.17135396723352087,0.368873752820301
270,0.00028740015092808437,0.07399278952711495,0.08061211505554876,0.21964769988340244,0.09894047327758343,0.34378284339019943,0.1825624218686333,0.00017425684658955025
271,0.04074880305339407,0.0686953957426006,8.02531282512805e-06,0.042347756297670576,0.006967772642117531,0.16241243418345644,0.09626149145817041,0.5825583213097653
272,0.1329297249980226,0.013638619556799953,0.00601680209101737,0.059093521077083,0.025232148298861508,0.01659006623005486,0.016851514284097247,0.7296476034640634
273,0.20190120330585073,0.0038025565999523186,0.019781838995486557,0.011487436251646409,0.000302272324007952,0.16225437719773705,0.31908197874756183,0.281388336577757
274,0.03818889919251198,0.058191807025463456,0.11129475750206248,0.18976944488299877,0.04331642761363265,0.28644355691958,0.16048351817086148,0.11231158869288935
275,0.03928153949693255,0.001553393804038587,0.48887926997821063,0.013312097012143247,0.16873704610928886,0.17688808216819063,0.10140418504558711,0.0099443863856085
276,0.5324302504319682,0.14911882016286834,0.005055985862128597,0.043981572918352065,0.053150495279056444,0.13429324587312788,0.05940788439070616,0.022561745081792286
277,0.06766041154445955,0.22404696106968014,0.08974686369354445,0.0390427157405567,0.4789875136477144,0.016117754105718262,0.0824141968622799,0.0019835833360464755
278,0.1488583689207326,0.01574616879724691,0.007770224218619155,0.00016474367693029664,0.012222057645522774,0.24237348199481168,0.45959746922735306,0.11326748551878345
279,0.012127077712576942,0.03207680920303258,0.1684956688635662,0.47822949397902514,0.09211589025138384,0.002155296955504072,0.05651870087977146,0.15828106215513968
280,0.029564542396359632,0.32405762929991744,0.03803891661123908,0.21204341759348488,0.10450126212983334,0.020985214968906298,0.1518340569354376,0.11897496006482185
281,0.1819094130587697,0.365262998124718,0.07926093642800322,0.09608755653822014,0.06565235930987103,0.025699388673408326,0.13735771752656611,0.04876963034044351
282,0.04694561644455269,0.43837868048669076,0.3907972496845562,0.045630419425134815,0.054993906988172594,0.01708867178833639,0.006159626479677956,5.8287028785733365e-06
283,0.0999041332914477,0.06640045810978533,0.1272000524836314,0.12873590769811638,0.5392464706548802,0.029143133598110334,0.0029153454133392016,0.0064544987506895395
284,0.19981704210198523,0.040025253093860784,0.23917045703234652,0.2581179371672757,0.16951401530134394,0.012952452252476609,0.0113242926837025,0.06907855036700868
285,0.012095015620587925,0.0013118152046015289,0.06311611351138616,0.09309662548022514,0.3794638573299941,0.31241359548419806,0.11607014610023224,0.02243283126877479
286,0.11850611653651653,0.01758646229558168,0.14344476304604387,0.21553184721106816,0.24662600766394074,0.021606098544952802,0.1466899090089915,0.09000879569290456
287,0.03864459640305397,0.018148847539376723,0.059114312174739274,0.05945662193570633,0.09343964748990018,0.47478842590604586,0.07610255644727659,0.18030499210390105
288,0.04890210143080587,0.065328089586039,0.05083662165286525,0.5039848157759896,0.08159251362520031,0.05054588853481377,0.0032368838600188997,0.19557308553426733
289,0.018925833509523277,0.21700275837930072,0.10624974279555482,0.001725417994147044,0.2871003101890123,0.002341667990720446,0.30060448058235156,0.06604978855938971
290,0.06895590045558295,0.14264178151816836,0.4820502162301635,0.07683141934796765,0.021607839978853592,0.044920899836571236,0.13771778663657533,0.025274155996117535
291,0.003028401813636029,0.41406661421005336,0.08993739315720403,0.04038182750974028,0.09423566636428683,0.1105142553558489,0.14780309227708927,0.10003274931214136
292,0.10193030469379201,0.05256195635043838,0.1298868909996273,0.11855327579305834,0.03455923836903847,0.40234331754725994,0.14373784960124386,0.016427166645541922
293,0.2079136856783017,0.3507831589749194,0.11310531074051614,0.036483268566198455,0.05979683617582417,0.05753737246776698,0.1721362285126759,0.0022441388837971827
294,0.04428013574477147,0.2520181342021219,0.06271640012830168,0.035108342168010835,0.007496341288852021,0.13753389462481697,0.1036339502829908,0.3572128015601344
295,0.04330587747053476,0.22801028804750562,0.021631310110497633,0.2052404552454318,0.054915673803371326,0.038121274147221634,0.1437018776467621,0.2650732435286751
296,0.5084926543858812,0.05898156602390607,0.07893619496217964,0.09673433370012033,0.05219481113890511,0.022809513190765525,0.1621313368365237,0.019719589761718552
297,0.13949969843653448,0.15954760648430819,0.15407356109259596,0.0017736892287848012,0.07708141698099706,0.16954245633816709,0.23349646969336502,0.06498510174524728
298,0.03483882705382956,0.11185266508320887,0.2240149952814035,0.002899799895565593,0.0395535338775194,0.013712376984007686,0.06731849437776291,0.5058093074467024
299,0.03204876511008688,0.3074223583610815,0.017793751260471263,0.03315344382606329,0.06887025926041654,0.014404586907753857,0.5102686162974996,0.016038218976626845
300,0.08169156379577251,0.008229790582369468,0.03793769133230704,0.0022791867599705347,0.26297968511396785,0.08403001930751532,0.27285212348240373,0.24999993962569345
301,0.053356091624658486,0.06327797076796819,0.32345053741769514,0.03556899968921716,0.41541630918671224,0.07134434514720167,0.027142161877684194,0.01044358428886305
302,0.036161006776375855,0.06235004936845532,0.003487606036085109,0.006237477032381212,0.07156916900714624,0.03189692465390432,0.006717099049373829,0.781580668076278
303,0.033075764083803534,0.20777239324204821,0.005148879113983724,0.5221901378218153,0.0003604495179732736,0.05327025739490255,0.15168313271564499,0.026498986109828156
304,0.08580256381806249,0.014620835166375716,0.2974893573932229,0.11061904054590584,0.08915464903804303,0.08024848418357848,0.1139035561573763,0.20816151369743527
305,0.0655206412131541,0.0793518503650662,0.09709753357751212,0.1364151149251105,0.33123751932254736,0.029737422675327058,0.17690705231626455,0.08373286560501815
306,0.1366799239955909,0.015394710658197447,0.44430117393612717,0.23382865829072944,0.008557573992638507,0.06973604279106359,0.03423421731933452,0.057267699016318334
307,0.566532952621117,0.031471820950230774,0.12954492993313915,0.15566698180117175,0.0021620649632641234,0.036379915894661274,0.06313089514524238,0.01511043869117349
308,0.0931539922697746,0.22276101267577994,0.17020127034176213,0.21917167594939135,0.163460241093393,0.030389865105438143,0.0019048516464551623,0.09895709091800578
309,0.026004202351742372,0.010874056006138865,0.10254331611909938,0.22254660305085314,0.07842953556581608,0.05072081393615398,0.3976236321273607,0.11125784084283541
310,0.4512114064054959,0.13974858283932093,0.00237966045990834,0.016759916106605172,0.12730781876124397,0.17076035191691602,0.08980077434943387,0.0020314891610759703
311,0.00029954507699811754,0.045350880686781066,0.24270436224880526,0.2932164069598697,0.07382434741714997,0.18315265836757139,0.026265620916163225,0.13518617832666138
312,0.02544125070481809,0.1897741128759355,0.13412522748975897,0.19752583611097185,0.19048907611923754,0.044939166877106466,0.06772900166896288,0.1499763281532085
313,0.026325999637853398,0.010241260976193555,0.3148439648559529,0.007404563031900483,0.23798376207776886,0.008188510034949385,0.2676706335122635,0.12734130587311798
314,0.231030105630891,0.10856575306320723,0.16461124854329567,0.2801984967793179,0.025527602184280927,0.021640368179844337,0.15453199306093707,0.013894432558225814
315,0.2461367583222259,0.0923277168997395,0.006266419541236413,0.020477980110835993,0.02077046735893935,0.3981818830698878,0.2095639026880162,0.006274872009118908
316,0.0280356698464852,0.03829516065994449,0.026369757026767856,0.1489168431173489,0.2627230602081719,0.24591273705099898,0.12422727023372494,0.12551950185655766
317,0.3223036687456367,0.0014559284261606263,0.20521769949047755,0.04483964033568352,0.36175214142639545,0.027407727747985684,0.002986472733413487,0.03403672109424688
318,0.06988626915377544,0.22478059654737098,0.046322844987234026,0.015614611304497943,0.003035304098779954,0.5300559084474676,0.10251624673325582,0.007788218727618295
319,0.24071647176824237,0.052636187784806984,0.31565532838499827,0.08586009080749592,0.006656801908099187,0.23991207479879056,0.0023236710186047204,0.056239373528961946
320,0.1380503897177319,0.29999633615796245,0.025789092522668877,0.16040016164324591,0.0008770307523763396,0.15190526588903058,0.057546553226114065,0.16543517009086997
